date,covidCases,BTCUSD
2022-02-18,78305615.0,39981.937395
2022-02-19,78351826.0,40089.154019
2022-02-20,78377993.0,38391.565453
2022-02-21,78433652.0,37017.579074
2022-02-22,78556769.0,38242.353621
2022-02-23,78641313.0,37259.471691
2022-02-24,78714719.0,38340.954437
2022-02-25,78800705.0,39226.783179
2022-02-26,78825927.0,39123.091328
2022-02-27,78835013.0,37706.95408
2022-02-28,78942813.0,43174.246467
2022-03-01,78986396.0,44428.314506
2022-03-02,79044542.0,43903.794749
2022-03-03,79096279.0,42459.032998
2022-03-04,79145866.0,39154.930714
2022-03-05,79162481.0,39400.141719
2022-03-06,79169256.0,38419.537142
2022-03-07,79232308.0,37993.128451
2022-03-08,79266324.0,38737.624946
2022-03-09,79314028.0,41949.42434
2022-03-10,79352221.0,39427.807203
2022-03-11,79396596.0,38731.322893
2022-03-12,79407518.0,38808.573493
2022-03-13,79413908.0,37780.412615
2022-03-14,79462956.0,39677.151828
2022-03-15,79511352.0,39288.68358
2022-03-16,79550748.0,41120.438865
2022-03-17,79586734.0,40928.814332
2022-03-18,79623203.0,41764.139065
2022-03-19,79635322.0,42209.016617
2022-03-20,79643175.0,41267.854704
2022-03-21,79689310.0,41006.853795
2022-03-22,79714979.0,42368.578942
2022-03-23,79762066.0,42887.819576
2022-03-24,79799812.0,43997.898704
2022-03-25,79833549.0,44319.270305
2022-03-26,79845604.0,44520.078432
2022-03-27,79853102.0,46831.209869
2022-03-28,79895338.0,47005.065854
2022-03-29,79920966.0,47438.268194
2022-03-30,79966408.0,47062.210437
2022-03-31,80004185.0,45525.570292
2022-04-01,80036620.0,46286.587191
2022-04-02,80048015.0,45813.694127
2022-04-03,80052942.0,46408.990967
2022-04-04,80093982.0,46588.603093
2022-04-05,80124875.0,45515.784183
2022-04-06,80174198.0,43174.181116
2022-04-07,80209904.0,43477.963571
2022-04-08,80254009.0,42260.401006
2022-04-09,80267530.0,42775.756519
2022-04-10,80275715.0,42208.214057
2022-04-11,80325700.0,39531.651392
2022-04-12,80354734.0,40089.714253
2022-04-13,80408643.0,41148.167246
2022-04-14,80466106.0,39945.406436
2022-04-15,80513724.0,40555.339146
2022-04-16,80524627.0,40382.768603
2022-04-17,80535906.0,39681.660923
2022-04-18,80595982.0,40803.686153
2022-04-19,80646004.0,41497.178063
2022-04-20,80708901.0,41363.999907
2022-04-21,80768167.0,40487.074774
2022-04-22,80836264.0,39711.542325
2022-04-23,80855181.0,39447.410895
2022-04-24,80867572.0,39455.314819
2022-04-25,80942184.0,40432.877773
2022-04-26,80996837.0,38122.013527
2022-04-27,81081307.0,39242.017236
2022-04-28,81154876.0,39743.879754
2022-04-29,81236707.0,38595.557506
2022-04-30,81259033.0,37648.247061
2022-05-01,81274401.0,38471.331343
2022-05-02,81370245.0,38521.087963
2022-05-03,81439579.0,37727.704521
2022-05-04,81541529.0,39686.785687
2022-05-05,81634962.0,36552.633881
2022-05-06,81730174.0,36013.085887
2022-05-07,81760532.0,35472.40587
2022-05-08,81772325.0,34038.742977
2022-05-09,81884978.0,30192.335684
2022-05-10,81978601.0,31022.479404
2022-05-11,82140136.0,29044.328161
2022-05-12,82255493.0,29029.862934
2022-05-13,82369958.0,29276.287579
2022-05-14,82395023.0,30008.288906
2022-05-15,82414462.0,31244.63895
2022-05-16,82564280.0,29863.189437
2022-05-17,82698373.0,30434.693325
2022-05-18,82867288.0,28669.95068
2022-05-19,82988450.0,30332.662711
2022-05-20,83128466.0,29183.30523
2022-05-21,83165773.0,29432.661253
2022-05-22,83187760.0,30283.993262
2022-05-23,83320644.0,29099.315853
2022-05-24,83453009.0,29649.567729
2022-05-25,83640539.0,29532.119065
2022-05-26,83765180.0,29258.072989
2022-05-27,83904091.0,28593.926055
2022-05-28,83917853.0,29005.5109
2022-05-29,83926898.0,29443.406714
2022-05-30,83959050.0,31716.746468
2022-05-31,84141433.0,31776.885294
2022-06-01,84360700.0,29783.312922
2022-06-02,84472070.0,30435.880872
2022-06-03,84614282.0,29677.954238
2022-06-04,84657932.0,29840.66978
2022-06-05,84674411.0,29898.697752
2022-06-06,84811514.0,31348.066138
2022-06-07,84954327.0,31137.412419
2022-06-08,85133541.0,30186.021402
2022-06-09,85251252.0,30086.428371
2022-06-10,85387293.0,29064.323001
2022-06-11,85422666.0,28389.40731
2022-06-12,85441059.0,26714.703282
2022-06-13,85566462.0,22476.378892
2022-06-14,85701877.0,22119.910075
2022-06-15,85873952.0,22525.789737
2022-06-16,85978149.0,20380.54988
2022-06-17,86094706.0,20437.297839
2022-06-18,86109471.0,18948.011903
2022-06-19,86124078.0,20551.354177
2022-06-20,86178274.0,20549.781104
2022-06-21,86388012.0,20682.472978
2022-06-22,86558894.0,19963.395876
2022-06-23,86675387.0,21093.792821
2022-06-24,86830946.0,21219.24333
2022-06-25,86878615.0,21463.479213
2022-06-26,86896853.0,21026.640586
2022-06-27,87029092.0,20720.192325
2022-06-28,87151380.0,20255.181441
2022-06-29,87347743.0,20083.894463
2022-06-30,87471461.0,19823.848537
2022-07-01,87623722.0,19215.355964
2022-07-02,87636042.0,19228.307446
2022-07-03,87642903.0,19293.133879
2022-07-04,87678565.0,20211.898399
2022-07-05,87859451.0,20155.541698
2022-07-06,88100156.0,20544.659914
2022-07-07,88224768.0,21613.294974
2022-07-08,88392827.0,21748.986489
2022-07-09,88416413.0,21581.149864
2022-07-10,88438982.0,20849.881221
2022-07-11,88614311.0,19949.732274
2022-07-12,88798580.0,19284.586708
2022-07-13,88990197.0,20232.262428
2022-07-14,89134380.0,20559.173155
2022-07-15,89304262.0,20819.229059
2022-07-16,89325304.0,21206.482984
2022-07-17,89347275.0,20784.1097
2022-07-18,89517723.0,22436.864031
2022-07-19,89678594.0,23394.006068
2022-07-20,89884217.0,23261.461297
2022-07-21,90037728.0,23154.407259
2022-07-22,90203417.0,22685.195067
2022-07-23,90227668.0,22458.94417
2022-07-24,90249168.0,22579.536857
2022-07-25,90416871.0,21318.868671
2022-07-26,90581106.0,21259.25258
2022-07-27,90808119.0,22948.034469
2022-07-28,90957226.0,23855.111873
2022-07-29,91096522.0,23756.561156
2022-07-30,91108489.0,23661.660268
2022-07-31,91119354.0,23327.125606
2022-08-01,91296080.0,23295.028353
2022-08-02,91404290.0,22991.365429
2022-08-03,91622134.0,22838.837374
2022-08-04,91786865.0,22625.621982
2022-08-05,91918779.0,23310.571255
2022-08-06,91929565.0,22946.759104
2022-08-07,91939646.0,23176.949949
2022-08-08,92085090.0,23801.155977
2022-08-09,92213737.0,23154.407612
2022-08-10,92388899.0,23962.391334
2022-08-11,92526488.0,23943.380507
2022-08-12,92648256.0,24414.943841
2022-08-13,92655110.0,24454.455024
2022-08-14,92665814.0,24303.705695
2022-08-15,92795274.0,24102.058707
2022-08-16,92915793.0,23859.379663
2022-08-17,93075896.0,23346.237582
2022-08-18,93202262.0,23192.934809
2022-08-19,93310753.0,20838.0971
2022-08-20,93318680.0,21139.992421
2022-08-21,93327202.0,21516.149034
2022-08-22,93447844.0,21400.434766
2022-08-23,93553047.0,21526.88835
2022-08-24,93727409.0,21367.940153
2022-08-25,93838712.0,21557.502286
2022-08-26,93939058.0,20238.544161
2022-08-27,,20033.842427
2022-08-28,,19996.392242
